Gene	Family
k25_BTx623_TRINITY_GG_5814_c4_g1_i16.p2	SET	OTR
k25_RTx430_TRINITY_GG_9940_c0_g1_i6.p1	SET	OTR
k25_RTx430_TRINITY_GG_12335_c0_g1_i11.p1	bHLH	TFF
k25_RTx430_TRINITY_GG_4443_c0_g1_i15.p1	Orphans	Orphans
k25_R9188_TRINITY_DN4797_c0_g2_i1.p1	SET	OTR
k31_BTx623_TRINITY_GG_14787_c13_g1_i16.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_13973_c9_g1_i6.p1	SET	OTR
k25_BTx623_TRINITY_GG_13560_c1_g2_i10.p2	C3H	TFF
k25_Mota_Maradi_TRINITY_DN6852_c1_g1_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_269_c0_g1_i9.p1	PAS	TFF
k31_BTx623_TRINITY_GG_1302_c2_g1_i2.p2	NAC	TFF
k25_BTx623_TRINITY_GG_11125_c7_g1_i1.p1	NAC	TFF
k25_BTx623_TRINITY_GG_14152_c9_g1_i53.p1	ARF	TFF
k25_Rio_TRINITY_GG_11673_c0_g1_i5.p1	WRKY	TFF
k31_BTx623_TRINITY_GG_2604_c15_g1_i9.p1	MYB-related	TFF
k25_RTx430_TRINITY_GG_16080_c4_g1_i3.p3	NAC	TFF
k25_BTx623_TRINITY_GG_6509_c21_g1_i31.p2	TUB	TFF
k25_RTx430_TRINITY_GG_17342_c4_g1_i59.p2	LIM	TFF
k31_BTx623_TRINITY_GG_16375_c13_g1_i19.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_13973_c56_g1_i29.p1	SET	OTR
k25_BTx623_TRINITY_GG_5406_c17_g1_i2.p1	NAC	TFF
k31_RTx430_TRINITY_GG_5262_c0_g1_i8.p1	SBP	TFF
k25_BTx623_TRINITY_GG_15387_c97_g1_i12.p1	FAR1	TFF
k25_Rio_TRINITY_GG_10096_c0_g1_i11.p1	C2C2-GATA	TFF
k25_RTx430_TRINITY_GG_8915_c0_g1_i30.p2	C2C2-GATA	TFF
k31_RTx430_TRINITY_GG_24410_c5_g1_i5.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_11347_c17_g1_i1.p1	FAR1	TFF
M35-1_TRINITY_DN22657_c0_g2_i4.p1	MADS	TFF
k25_BTx623_TRINITY_GG_13973_c41_g1_i97.p1	zf-C5HC2	TFF
k31_Rio_TRINITY_GG_14807_c2_g1_i21.p1	SET	OTR
keller_TRINITY_DN1620_c1_g1_i2.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_15166_c69_g1_i1.p1	GRAS	TFF
k25_Della_TRINITY_DN9691_c0_g1_i5.p1	GRAS	TFF
k25_BAZ9504_TRINITY_DN35779_c0_g2_i1.p1	MADS	TFF
k31_BTx623_TRINITY_GG_13975_c5_g1_i3.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_3543_c8_g1_i6.p1	Pseudo_ARR-B	OTR
k25_BTx623_TRINITY_GG_6117_c0_g1_i3.p1	MYB	TFF
k25_BTx623_TRINITY_GG_653_c44_g1_i31.p1	MYB-related	TFF
SC187_TRINITY_DN2221_c0_g6_i1.p1	C3H	TFF
k25_BTx623_TRINITY_GG_3528_c13_g1_i1.p1	TRAF	OTR
k31_BTx623_TRINITY_GG_16639_c48_g1_i11.p3	WRKY	TFF
k25_R9188_TRINITY_DN16624_c3_g1_i1.p1	GRAS	TFF
k25_BTx623_TRINITY_GG_13971_c17_g1_i12.p1	AP2-EREBP	TFF
k31_RTx430_TRINITY_GG_16599_c0_g1_i20.p1	MED26	OTR
k25_BTx623_TRINITY_GG_18766_c0_g1_i37.p1	SET	OTR
k25_BTx623_TRINITY_GG_2983_c89_g1_i3.p2	Tify	TFF
k31_BTx623_TRINITY_GG_8403_c6_g1_i12.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_20082_c11_g1_i132.p1	MED26	OTR
k25_RTx430_TRINITY_GG_4901_c1_g1_i18.p1	ARF	TFF
k25_RTx430_TRINITY_GG_6789_c3_g1_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_15757_c8_g1_i36.p1	zf-LSD1	TFF
k25_RTx430_TRINITY_GG_13028_c1_g1_i4.p1	DDT	OTR
k25_BTx623_TRINITY_GG_16433_c2_g1_i16.p3	NAC	TFF
k25_Rio_TRINITY_GG_26272_c2_g1_i12.p1	DDT	OTR
k25_BTx623_TRINITY_GG_919_c3_g1_i3.p3	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_3993_c9_g1_i1.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_16083_c22_g1_i1.p1	Orphans	Orphans
k25_Tx3362_TRINITY_DN5073_c0_g1_i1.p1	MYB-related	TFF
k25_Tx3362_TRINITY_DN5661_c0_g1_i4.p1	TRAF	OTR
k25_BTx623_TRINITY_GG_19495_c0_g1_i5.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_5358_c21_g1_i1.p1	Orphans	Orphans
k25_Tx3362_TRINITY_DN14003_c0_g3_i1.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_23825_c2_g1_i62.p2	C3H	TFF
k25_RTx430_TRINITY_GG_1818_c0_g1_i19.p1	Jumonji	OTR
k25_BTx623_TRINITY_GG_2981_c42_g1_i2.p2	NAC	TFF
k25_Rio_TRINITY_GG_25224_c1_g1_i30.p1	TIG	TFF
k25_BTx623_TRINITY_GG_277_c13_g1_i7.p1	Orphans	Orphans
TAM428_TRINITY_DN3191_c0_g3_i1.p1	HMG	OTR
k25_BTx623_TRINITY_GG_8530_c7_g1_i4.p1	MYB-related	TFF
k25_Della_TRINITY_DN22412_c3_g1_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_384_c14_g1_i1.p1	NAC	TFF
k31_Rio_TRINITY_GG_17121_c0_g1_i14.p1	SET	OTR
k31_SM100_TRINITY_DN23807_c0_g1_i2.p1	FAR1	TFF
k25_BTx623_TRINITY_GG_15599_c0_g1_i2.p1	TRAF	OTR
k25_BTx623_TRINITY_GG_9422_c0_g1_i8.p1	bZIP	TFF
k25_RTx430_TRINITY_GG_22395_c0_g1_i16.p1	zf-LSD1	TFF
k25_RTx430_TRINITY_GG_19668_c6_g1_i11.p1	DDT	OTR
k25_Tx3362_TRINITY_DN23301_c1_g1_i1.p1	ABI3VP1	TFF
k25_BTx623_TRINITY_GG_10443_c3_g1_i14.p1	zf-C5HC2	TFF
SC187_TRINITY_DN65181_c0_g1_i1.p1	GRAS	TFF
k25_Tx3362_TRINITY_DN92416_c0_g1_i1.p1	SWI/SNF-BAF60b	OTR
k25_R9188_TRINITY_DN26442_c0_g2_i1.p1	C3H	TFF
k25_BTx623_TRINITY_GG_4142_c20_g1_i11.p2	C3H	TFF
k25_RTx430_TRINITY_GG_25677_c0_g1_i5.p1	Jumonji	OTR
k31_BTx623_TRINITY_GG_9242_c8_g1_i4.p1	ARF	TFF
k25_Tx3362_TRINITY_DN12684_c0_g1_i2.p1	SET	OTR
k25_Rio_TRINITY_GG_27146_c1_g1_i2.p1	FAR1	TFF
k25_RTx430_TRINITY_GG_9778_c4_g1_i2.p1	CCAAT	TFF
k25_RTx430_TRINITY_GG_5433_c1_g1_i130.p2	PAS	TFF
k25_BTx623_TRINITY_GG_12711_c0_g1_i27.p3	HB	TFF
k31_BTx623_TRINITY_GG_10578_c3_g1_i25.p2	Orphans	Orphans
SC187_TRINITY_DN1909_c2_g1_i1.p1	MYB-related	TFF
k31_R9188_TRINITY_DN11316_c0_g1_i2.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_5306_c16_g1_i15.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_16874_c40_g1_i28.p1	WRKY	TFF
k25_Rio_TRINITY_GG_1095_c0_g1_i34.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_7500_c3_g1_i30.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_18841_c0_g1_i20.p1	Jumonji	OTR
k25_Rio_TRINITY_GG_23306_c0_g1_i2.p1	TRAF	OTR
k25_RTx430_TRINITY_GG_8925_c0_g1_i7.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_20106_c89_g1_i12.p1	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_16866_c22_g1_i1.p1	MYB-related	TFF
k31_RTx430_TRINITY_GG_16629_c3_g1_i85.p3	Not1	TFF
k25_BTx623_TRINITY_GG_3119_c6_g1_i9.p2	WRKY	TFF
k25_Tx378_TRINITY_DN16969_c0_g2_i1.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_8613_c16_g1_i1.p1	HB	TFF
k31_RTx430_TRINITY_GG_19595_c1_g1_i14.p1	ABI3VP1	TFF
k31_RTx430_TRINITY_GG_9349_c2_g1_i32.p1	AP2-EREBP	TFF
k25_Mota_Maradi_TRINITY_DN3508_c0_g3_i1.p2	NAC	TFF
k31_RTx430_TRINITY_GG_23720_c0_g1_i12.p1	C3H	TFF
k25_R9188_TRINITY_DN5877_c0_g3_i1.p1	SET	OTR
k25_Tx3362_TRINITY_DN4490_c1_g2_i1.p1	MYB-related	TFF
k25_Rio_TRINITY_GG_9542_c12_g1_i1.p2	MYB-related	TFF
k25_Rio_TRINITY_GG_20350_c0_g1_i7.p1	PHD	OTR
k25_Rio_TRINITY_GG_19680_c4_g1_i6.p2	HB	TFF
k25_BTx623_TRINITY_GG_15757_c8_g1_i16.p1	zf-LSD1	TFF
k25_BTx623_TRINITY_GG_5358_c0_g1_i17.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_19219_c74_g1_i43.p3	Orphans	Orphans
k25_BTx623_TRINITY_GG_13978_c23_g1_i57.p1	HMG	OTR
k31_BTx623_TRINITY_GG_13101_c108_g1_i1.p3	TRAF	OTR
k25_BTx623_TRINITY_GG_2642_c25_g1_i2.p2	MYB-related	TFF
k31_BTx623_TRINITY_GG_5058_c1_g1_i58.p1	Orphans	Orphans
SC187_TRINITY_DN11716_c0_g2_i1.p2	MYB-related	TFF
k25_BTx623_TRINITY_GG_3993_c0_g1_i49.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_13410_c23_g1_i15.p1	ARF	TFF
k25_BTx623_TRINITY_GG_20621_c8_g1_i5.p1	PHD	OTR
k25_BTx623_TRINITY_GG_2986_c2_g1_i42.p3	TRAF	OTR
k25_Rio_TRINITY_GG_4467_c0_g1_i4.p1	SBP	TFF
k25_Rio_TRINITY_GG_3836_c20_g1_i12.p1	WRKY	TFF
TAM428_TRINITY_DN33024_c0_g4_i4.p1	HB	TFF
k25_Rio_TRINITY_GG_3292_c1_g1_i4.p3	HB	TFF
k25_Tx378_TRINITY_DN422_c0_g5_i1.p1	TIG	TFF
k31_BTx623_TRINITY_GG_13769_c14_g1_i90.p2	MYB-related	TFF
k31_RTx430_TRINITY_GG_15012_c0_g2_i45.p1	MYB	TFF
k25_RTx430_TRINITY_GG_10539_c0_g1_i6.p1	PLATZ	TFF
k25_BTx623_TRINITY_GG_11077_c17_g1_i1.p1	Sigma70-like	TFF
SC187_TRINITY_DN4426_c5_g1_i2.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_11767_c14_g1_i4.p1	WRKY	TFF
keller_TRINITY_DN9566_c2_g1_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_16131_c18_g1_i103.p3	AP2-EREBP	TFF
k25_RTx430_TRINITY_GG_14726_c0_g1_i39.p1	AP2-EREBP	TFF
k25_RTx430_TRINITY_GG_22384_c1_g1_i12.p1	CCAAT	TFF
k25_RTx430_TRINITY_GG_21877_c9_g1_i4.p1	Rcd1-like	OTR
SC187_TRINITY_DN47130_c0_g1_i1.p1	GRAS	TFF
k31_BTx623_TRINITY_GG_13968_c4_g1_i75.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_13971_c57_g1_i3.p2	Orphans	Orphans
k25_RTx430_TRINITY_GG_6204_c0_g1_i3.p2	HSF	TFF
k25_BAZ9504_TRINITY_DN21142_c0_g2_i3.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_13973_c96_g1_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_9436_c8_g1_i4.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_4671_c0_g1_i7.p5	SET	OTR
k25_Rio_TRINITY_GG_4917_c8_g1_i4.p1	NAC	TFF
k25_RTx430_TRINITY_GG_3740_c0_g1_i1.p1	zf-BED	TFF
k25_RTx430_TRINITY_GG_22206_c1_g1_i2.p1	Orphans	Orphans
k31_Rio_TRINITY_GG_4903_c8_g1_i2.p1	NAC	TFF
k25_BTx623_TRINITY_GG_13410_c12_g1_i8.p1	TUB	TFF
k31_BTx623_TRINITY_GG_13368_c10_g1_i16.p1	C3H	TFF
k31_BTx623_TRINITY_GG_18527_c0_g1_i4.p1	NAC	TFF
k25_BTx623_TRINITY_GG_14164_c5_g1_i10.p1	Orphans	Orphans
k31_Rio_TRINITY_GG_16503_c0_g1_i31.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_18946_c11_g1_i23.p1	PHD	OTR
k25_BTx623_TRINITY_GG_15389_c13_g1_i4.p1	GRF	TFF
k25_Rio_TRINITY_GG_9250_c0_g2_i1.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_10539_c0_g1_i5.p1	PLATZ	TFF
k31_BTx623_TRINITY_GG_18583_c0_g1_i8.p1	PHD	OTR
k25_Tx3362_TRINITY_DN11880_c0_g3_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_919_c1_g1_i12.p1	WRKY	TFF
k25_RTx430_TRINITY_GG_24919_c0_g1_i10.p1	Orphans	Orphans
k25_Tx378_TRINITY_DN12496_c1_g2_i1.p1	HSF	TFF
k25_BTx623_TRINITY_GG_5168_c0_g1_i11.p1	WRKY	TFF
k25_RTx430_TRINITY_GG_10529_c0_g1_i3.p2	MYB-related	TFF
k31_Tx378_TRINITY_DN10650_c0_g1_i1.p1	MYB	TFF
k31_Tx3362_TRINITY_DN1761_c0_g2_i6.p1	ABI3VP1	TFF
k25_BTx623_TRINITY_GG_15147_c10_g1_i1.p1	GNAT	OTR
k25_RTx430_TRINITY_GG_14419_c2_g1_i2.p1	Orphans	Orphans
k31_BAZ9504_TRINITY_DN12225_c0_g1_i1.p1	MYB-related	TFF
k25_Rio_TRINITY_GG_63_c0_g1_i2.p1	SET	OTR
k25_Tx378_TRINITY_DN7036_c0_g6_i1.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_20106_c83_g1_i6.p2	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_388_c9_g1_i1.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_6441_c103_g1_i1.p6	mTERF	OTR
k25_DKS-4420_TRINITY_DN477_c0_g2_i1.p1	MBF1	OTR
k25_BTx623_TRINITY_GG_13967_c4_g1_i5.p2	AUX/IAA	OTR
k31_RTx430_TRINITY_GG_17090_c5_g1_i358.p1	SWI/SNF-SWI3	OTR
k31_BTx623_TRINITY_GG_4527_c1_g1_i8.p2	WRKY	TFF
k25_RTx430_TRINITY_GG_12112_c1_g1_i33.p1	MYB-related	TFF
k31_BTx623_TRINITY_GG_19547_c48_g1_i4.p1	MADS	TFF
k25_RTx430_TRINITY_GG_4341_c0_g1_i1.p1	NAC	TFF
k25_BTx623_TRINITY_GG_9004_c0_g1_i12.p1	HMG	OTR
k25_RTx430_TRINITY_GG_22713_c0_g1_i108.p1	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_17746_c1_g1_i109.p3	Orphans	Orphans
k25_BTx623_TRINITY_GG_16157_c3_g1_i4.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_10414_c1_g1_i3.p2	HSF	TFF
keller_TRINITY_DN10687_c2_g1_i2.p1	PHD	OTR
k25_BTx623_TRINITY_GG_7302_c25_g1_i3.p5	mTERF	OTR
k25_BTx623_TRINITY_GG_7539_c1_g1_i3.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_6344_c121_g1_i12.p1	Orphans	Orphans
k31_Tx3362_TRINITY_DN105212_c0_g1_i1.p1	GRAS	TFF
k25_BTx623_TRINITY_GG_9748_c37_g1_i1.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_2973_c0_g1_i11.p1	Jumonji	OTR
k25_RTx430_TRINITY_GG_16807_c11_g1_i1.p1	WRKY	TFF
k25_BAZ9504_TRINITY_DN23018_c0_g1_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_12344_c1_g1_i66.p1	Orphans	Orphans
k31_Mota_Maradi_TRINITY_DN652_c0_g4_i2.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_7167_c2_g1_i21.p1	FHA	TFF
k25_Tx3362_TRINITY_DN1358_c0_g1_i1.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_13560_c1_g2_i4.p3	C3H	TFF
k25_Rio_TRINITY_GG_24696_c0_g1_i23.p1	ABI3VP1	TFF
k31_Tx378_TRINITY_DN8903_c0_g2_i1.p1	NAC	TFF
k25_BTx623_TRINITY_GG_13973_c43_g1_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_20462_c0_g1_i11.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_8224_c2_g1_i10.p1	bHLH	TFF
k25_RTx430_TRINITY_GG_1456_c0_g1_i3.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_5409_c2_g1_i4.p1	PHD	OTR
k25_BTx623_TRINITY_GG_18563_c1_g1_i11.p2	CPP	TFF
k25_Tx3362_TRINITY_DN2608_c0_g1_i1.p1	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_9546_c0_g1_i5.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_10602_c39_g1_i44.p3	PHD	OTR
k25_RTx430_TRINITY_GG_10445_c0_g1_i16.p1	HB	TFF
k25_BTx623_TRINITY_GG_7656_c4_g1_i1.p1	Orphans	Orphans
SC187_TRINITY_DN9237_c0_g2_i1.p1	ABI3VP1	TFF
k25_Tx378_TRINITY_DN1297_c0_g2_i1.p2	NAC	TFF
k25_Rio_TRINITY_GG_26631_c0_g1_i11.p1	ARID	OTR
k31_BTx623_TRINITY_GG_15907_c47_g1_i5.p1	MADS	TFF
k31_RTx430_TRINITY_GG_25959_c11_g1_i25.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_15193_c1_g1_i46.p2	E2F-DP	TFF
k25_Rio_TRINITY_GG_8927_c0_g1_i34.p1	Orphans	Orphans
k31_Mota_Maradi_TRINITY_DN1114_c0_g3_i1.p1	AP2-EREBP	TFF
TAM428_TRINITY_DN6968_c1_g2_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_6462_c1_g1_i3.p3	HSF	TFF
k25_BTx623_TRINITY_GG_1315_c2_g1_i39.p1	zf-MIZ	OTR
k25_BTx623_TRINITY_GG_13560_c1_g1_i17.p2	C3H	TFF
k31_Tx378_TRINITY_DN8269_c2_g1_i6.p1	zf-LSD1	TFF
k25_BTx623_TRINITY_GG_20082_c11_g1_i138.p1	MED26	OTR
k25_BTx623_TRINITY_GG_185_c0_g1_i42.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_6441_c103_g1_i31.p1	mTERF	OTR
k25_Tx378_TRINITY_DN3311_c0_g1_i5.p3	FAR1	TFF
k31_BTx623_TRINITY_GG_3189_c0_g1_i9.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_16132_c3_g1_i24.p1	ARF	TFF
k25_Rio_TRINITY_GG_17876_c1_g1_i3.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_2452_c1_g1_i3.p3	HB	TFF
k25_Rio_TRINITY_GG_24866_c0_g1_i2.p1	MYB	TFF
k31_BTx623_TRINITY_GG_2924_c36_g1_i2.p1	GRAS	TFF
k25_BTx623_TRINITY_GG_15387_c8_g1_i4.p2	SET	OTR
k25_Rio_TRINITY_GG_28464_c4_g1_i24.p1	HB	TFF
k25_BTx623_TRINITY_GG_10624_c6_g1_i92.p1	MYB-related	TFF
k25_RTx430_TRINITY_GG_22713_c0_g1_i13.p1	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_20372_c0_g1_i2.p1	MADS	TFF
k31_BTx623_TRINITY_GG_14790_c19_g1_i1.p1	bHLH	TFF
k25_BAZ9504_TRINITY_DN3949_c0_g2_i1.p1	FHA	TFF
k25_BTx623_TRINITY_GG_19660_c5_g1_i53.p1	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_185_c0_g1_i116.p2	Orphans	Orphans
k25_BTx623_TRINITY_GG_13997_c117_g1_i1.p1	Orphans	Orphans
k31_RTx430_TRINITY_GG_479_c1_g1_i6.p1	LIM	TFF
k31_BTx623_TRINITY_GG_7060_c1_g1_i12.p1	FHA	TFF
k31_Rio_TRINITY_GG_6632_c2_g1_i2.p1	RWP-RK	TFF
k31_BTx623_TRINITY_GG_18937_c11_g1_i4.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_16871_c30_g1_i16.p1	Orphans	Orphans
k25_BAZ9504_TRINITY_DN4506_c1_g2_i1.p1	bHLH	TFF
k31_Rio_TRINITY_GG_8022_c0_g1_i64.p2	bHLH	TFF
k25_BTx623_TRINITY_GG_98_c0_g1_i2.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_25819_c0_g1_i33.p1	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_6519_c62_g1_i2.p1	C3H	TFF
k25_Mota_Maradi_TRINITY_DN7365_c0_g4_i1.p1	TFIID	TFF
k25_BAZ9504_TRINITY_DN7295_c0_g1_i2.p2	Orphans	Orphans
k31_R9188_TRINITY_DN4916_c0_g2_i18.p1	MYB	TFF
k31_Rio_TRINITY_GG_21076_c9_g1_i10.p1	CCAAT	TFF
k25_Rio_TRINITY_GG_23536_c1_g1_i1.p1	mTERF	OTR
k25_RTx430_TRINITY_GG_23648_c0_g1_i8.p2	bHLH	TFF
k31_BTx623_TRINITY_GG_12837_c3_g1_i8.p1	MYB-related	TFF
k31_RTx430_TRINITY_GG_3709_c6_g1_i23.p2	LIM	TFF
k25_BTx623_TRINITY_GG_6441_c137_g1_i8.p1	SBP	TFF
k25_RTx430_TRINITY_GG_21968_c2_g1_i2.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_1456_c0_g1_i2.p1	GRF	TFF
k31_Tx378_TRINITY_DN3782_c0_g4_i1.p1	bZIP	TFF
k25_RTx430_TRINITY_GG_6167_c4_g1_i2.p3	bHLH	TFF
keller_TRINITY_DN1874_c0_g3_i2.p1	bHLH	TFF
k25_Rio_TRINITY_GG_15436_c0_g1_i148.p1	MYB	TFF
k25_BTx623_TRINITY_GG_10912_c0_g1_i8.p2	MYB-related	TFF
k25_RTx430_TRINITY_GG_6708_c2_g1_i74.p2	SET	OTR
k31_Tx3362_TRINITY_DN2567_c0_g2_i2.p1	SBP	TFF
k25_BTx623_TRINITY_GG_9694_c0_g1_i1.p1	zf-MIZ	OTR
k25_Mota_Maradi_TRINITY_DN3890_c0_g5_i1.p1	zf-BED	TFF
k25_BTx623_TRINITY_GG_19804_c0_g1_i5.p3	Orphans	Orphans
k25_Rio_TRINITY_GG_21936_c5_g1_i4.p1	WRKY	TFF
k25_RTx430_TRINITY_GG_10872_c2_g1_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_3568_c31_g1_i38.p1	TAZ	TFF
TAM428_TRINITY_DN21383_c0_g1_i11.p1	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_20100_c11_g1_i8.p3	MYB-related	TFF
k25_Rio_TRINITY_GG_3193_c3_g1_i17.p1	RB	OTR
k25_RTx430_TRINITY_GG_23231_c0_g1_i33.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_9912_c5_g1_i28.p1	GNAT	OTR
k25_Rio_TRINITY_GG_4948_c5_g1_i1.p1	PLATZ	TFF
k25_BTx623_TRINITY_GG_13978_c190_g1_i1.p2	AP2-EREBP	TFF
k31_BTx623_TRINITY_GG_17147_c1_g1_i2.p1	Tify	TFF
k31_RTx430_TRINITY_GG_1355_c1_g1_i1.p1	GNAT	OTR
k25_BTx623_TRINITY_GG_13560_c1_g2_i10.p4	C3H	TFF
k31_BTx623_TRINITY_GG_8613_c2_g1_i39.p1	NAC	TFF
k25_RTx430_TRINITY_GG_3786_c5_g1_i5.p1	CPP	TFF
k25_BTx623_TRINITY_GG_6519_c93_g1_i3.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_21296_c2_g1_i1.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_9387_c0_g1_i22.p1	LIM	TFF
k25_BTx623_TRINITY_GG_2976_c23_g1_i8.p1	SAP	TFF
k25_BTx623_TRINITY_GG_7938_c0_g1_i60.p2	C3H	TFF
k25_RTx430_TRINITY_GG_9355_c0_g1_i13.p1	ABI3VP1	TFF
k31_RTx430_TRINITY_GG_18512_c0_g1_i48.p1	ARID	OTR
k31_RTx430_TRINITY_GG_18349_c7_g1_i14.p1	zf-C5HC2	TFF
k25_BAZ9504_TRINITY_DN7783_c1_g1_i1.p1	MYB-related	TFF
k25_Rio_TRINITY_GG_11582_c1_g1_i29.p1	bHLH	TFF
k25_Tx378_TRINITY_DN3882_c0_g1_i2.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_653_c44_g1_i74.p2	MYB-related	TFF
k25_BTx623_TRINITY_GG_14036_c0_g2_i3.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_2331_c6_g2_i3.p1	FHA	TFF
k31_Tx7000_TRINITY_DN22512_c0_g1_i2.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_20128_c14_g1_i1.p1	C2H2	TFF
k25_BTx623_TRINITY_GG_4655_c5_g1_i4.p1	HMG	OTR
k25_RTx430_TRINITY_GG_18693_c5_g1_i3.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_13973_c31_g1_i31.p1	PHD	OTR
k25_RTx430_TRINITY_GG_3491_c0_g1_i10.p1	MADS	TFF
k25_BTx623_TRINITY_GG_4675_c33_g1_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_8418_c0_g1_i10.p1	FAR1	TFF
k25_BTx623_TRINITY_GG_10798_c2_g1_i5.p2	C2H2	TFF
k25_RTx430_TRINITY_GG_6598_c1_g1_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_7167_c2_g1_i26.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_12582_c1_g1_i9.p1	ABI3VP1	TFF
k31_Rio_TRINITY_GG_18682_c2_g1_i1.p1	SET	OTR
k25_Tx3362_TRINITY_DN1413_c0_g4_i5.p1	Jumonji	OTR
k25_R9188_TRINITY_DN10267_c0_g2_i1.p1	zf-fF-X1	TFF
k25_BTx623_TRINITY_GG_13971_c17_g1_i13.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_5391_c15_g1_i6.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_10623_c131_g1_i103.p1	GRAS	TFF
k25_BTx623_TRINITY_GG_4142_c22_g1_i44.p2	PHD	OTR
k25_Rio_TRINITY_GG_28180_c0_g1_i6.p1	C1-4-t1	TFF
k25_RTx430_TRINITY_GG_14777_c3_g1_i2.p1	HB	TFF
k25_Rio_TRINITY_GG_3891_c2_g1_i3.p1	C3H	TFF
k25_BTx623_TRINITY_GG_13997_c0_g1_i14.p1	bHLH	TFF
keller_TRINITY_DN9596_c0_g1_i1.p1	SAP	TFF
k31_Rio_TRINITY_GG_3824_c22_g1_i4.p1	WRKY	TFF
k25_RTx430_TRINITY_GG_16681_c22_g1_i16.p1	MYB-related	TFF
TAM428_TRINITY_DN25711_c3_g1_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_8466_c0_g1_i26.p1	MED26	OTR
