Gene	Family
ROC26_k25_TRINITY_DN2567_c0_g1_i12	ABI3VP1	TFF
GXU-34176_k25_TRINITY_DN108882_c0_g1_i1	MYB-related	TFF
KQB09-20432_k25_TRINITY_DN45155_c0_g1_i1	FAR1	TFF
GXU-34176_k25_TRINITY_DN274_c1_g1_i6	ARF	TFF
ROC20_k31_TRINITY_DN8711_c0_g1_i2	GNAT	OTR
QA02-1009_k31_TRINITY_DN6923_c0_g1_i3	MYB-related	TFF
Co06022_k25_TRINITY_DN24459_c0_g1_i1	GRAS	TFF
MT11-610_k31_TRINITY_DN9611_c0_g1_i6	PHD	OTR
CP74-2005_k31_TRINITY_DN5429_c0_g1_i1	FAR1	TFF
MT11-610_k31_TRINITY_DN106218_c0_g2_i4	NAC	TFF
F1_Bulk_2_k25_TRINITY_DN3448_c0_g1_i2	GRAS	TFF
T1_k25_TRINITY_DN39579_c0_g1_i6	TCP	TFF
LCP85-384_k31_TRINITY_DN2283_c0_g1_i8	OFP	TFF
GXU-34176_k31_TRINITY_DN2224_c0_g1_i1	WRKY	TFF
ROC20_k31_TRINITY_DN1164_c1_g1_i1	SET	OTR
Q241_k25_TRINITY_DN1814_c0_g1_i2	C3H	TFF
MS6847_k25_TRINITY_DN486_c0_g1_i2	AUX/IAA	OTR
GT96-167_k25_TRINITY_DN1289_c0_g2_i4	TRAF	OTR
SP80-3280_CTBE_evm.model.SCSP803280_000015128.1	NAC	TFF
SP80-3280_CTBE_evm.model.SCSP803280_000044818.1	mTERF	OTR
CP74-2005_k25_TRINITY_DN14430_c0_g1_i5	TRAF	OTR
CP74-2005_k31_TRINITY_DN30311_c0_g2_i3	bHLH	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0129775.5	C2H2	TFF
MT11-610_k25_TRINITY_DN5993_c0_g2_i3	Orphans	Orphans
B1_k31_TRINITY_DN22526_c0_g3_i2	C2H2	TFF
CC011940_cc_00035006-RA	Orphans	Orphans
ROC20_k25_TRINITY_DN4808_c3_g2_i1	AP2-EREBP	TFF
KQB07-23863_k25_TRINITY_DN2029_c0_g1_i1	WRKY	TFF
CoV92102_k31_TRINITY_DN8465_c0_g1_i25	bHLH	TFF
MT11-610_k31_TRINITY_DN12642_c0_g1_i10	bHLH	TFF
MT11-610_k31_TRINITY_DN15885_c0_g1_i3	C3H	TFF
B1_k25_TRINITY_DN6202_c0_g2_i7	bZIP	TFF
Co06022_k25_TRINITY_DN73362_c0_g1_i1	ABI3VP1	TFF
CP74-2005_k25_TRINITY_DN2290_c1_g1_i3	bZIP	TFF
MT11-610_k25_TRINITY_DN4617_c0_g2_i1	SBP	TFF
ROC22_k31_TRINITY_DN29369_c0_g1_i14	GRF	TFF
QN05-803_k25_TRINITY_DN7852_c0_g1_i4	Coactivator_p15	OTR
KQ08-2850_k25_TRINITY_DN2495_c0_g1_i5	MYB	TFF
ROC20_k25_TRINITY_DN15714_c0_g1_i7	MED26	OTR
FN95-1702_k31_TRINITY_DN14496_c0_g2_i4	MYB-related	TFF
KQB07-23863_k25_TRINITY_DN5742_c0_g3_i3	AP2-EREBP	TFF
GXU-34140_k25_TRINITY_DN12423_c1_g1_i2	Orphans	Orphans
F1_Bulk_1_k25_TRINITY_DN18236_c0_g2_i10	FAR1	TFF
ROC22_k25_TRINITY_DN41_c0_g2_i2	AP2-EREBP	TFF
SP80-3280_Mattielo_SP803280_c112801_g2_i1	AUX/IAA	OTR
KQB09-23137_k25_TRINITY_DN14016_c1_g1_i1	AUX/IAA	OTR
SP80-3280_IQUSP_evm.model.unitig_320982.2	Orphans	Orphans
KQB09-23137_k31_TRINITY_DN1160_c0_g2_i2	Jumonji	OTR
QS99-2014_k31_TRINITY_DN31672_c0_g1_i2	bZIP	TFF
RB72454_k25_TRINITY_DN17254_c0_g1_i2	zf-BED	TFF
Q241_k25_TRINITY_DN8355_c0_g2_i1	bHLH	TFF
GXU-34176_k25_TRINITY_DN16985_c1_g1_i1	GRAS	TFF
B2_k31_TRINITY_DN4114_c0_g2_i2	AUX/IAA	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0171248.2	Orphans	Orphans
B2_k25_TRINITY_DN86001_c0_g1_i1	ABI3VP1	TFF
LCP85-384_k25_TRINITY_DN33593_c0_g1_i5	Orphans	Orphans
GN18_k25_TRINITY_DN12049_c0_g1_i5	MADS	TFF
F1_Bulk_1_k31_TRINITY_DN1648_c0_g1_i1	ARF	TFF
KQB08-32953_k25_TRINITY_DN24650_c0_g1_i3	bZIP	TFF
CC011940_cc_00041663-RA	Orphans	Orphans
CoV92102_k25_TRINITY_DN84552_c0_g1_i1	MYB-related	TFF
QA02-1009_k25_TRINITY_DN10655_c0_g1_i3	Jumonji	OTR
ROC20_k31_TRINITY_DN67351_c0_g1_i1	Orphans	Orphans
QA02-1009_k25_TRINITY_DN11161_c0_g1_i1	TRAF	OTR
Co8021_k31_TRINITY_DN5303_c0_g1_i9	Orphans	Orphans
MT11-610_k31_TRINITY_DN23840_c0_g2_i1	NAC	TFF
QA02-1009_k31_TRINITY_DN1713_c0_g1_i6	NAC	TFF
MS6847_k25_TRINITY_DN26504_c0_g2_i1	Orphans	Orphans
Co06022_k31_TRINITY_DN18469_c0_g1_i2	zf-HD	TFF
GN18_k25_TRINITY_DN1730_c0_g2_i5	bZIP	TFF
T1_k31_TRINITY_DN14643_c0_g2_i2	bZIP	TFF
T1_k31_TRINITY_DN83598_c0_g1_i1	HB	TFF
F1_Bulk_1_k25_TRINITY_DN13803_c0_g1_i3	TRAF	OTR
QN05-1743_k25_TRINITY_DN5170_c0_g1_i1	DDT	OTR
B2_k25_TRINITY_DN123964_c0_g1_i1	GRAS	TFF
KQ08-2850_k25_TRINITY_DN9316_c0_g1_i2	zf-LSD1	TFF
ROC22_k25_TRINITY_DN100947_c0_g1_i1	Orphans	Orphans
F1_Bulk_2_k31_TRINITY_DN14_c0_g1_i2	zf-A20	TFF
CP74-2005_k31_TRINITY_DN33976_c0_g1_i4	Orphans	Orphans
ROC20_k31_TRINITY_DN46682_c0_g1_i5	zf-HD	TFF
ROC26_k25_TRINITY_DN3599_c0_g1_i1	Orphans	Orphans
KQB08-32953_k25_TRINITY_DN62482_c0_g1_i1	bHLH	TFF
Co8021_k25_TRINITY_DN31747_c0_g1_i1	bZIP	TFF
R570_BAC_Sh_239N04_p000190	SET	OTR
F1_Bulk_1_k31_TRINITY_DN18987_c0_g1_i13	MYB-related	TFF
QN05-1460_k31_TRINITY_DN11480_c0_g1_i15	SBP	TFF
GT96-167_k25_TRINITY_DN1807_c0_g2_i3	MADS	TFF
LCP85-384_k31_TRINITY_DN266_c0_g2_i1	Orphans	Orphans
ROC22_k25_TRINITY_DN25231_c2_g1_i1	SRS	TFF
QN05-1743_k31_TRINITY_DN1052_c0_g1_i4	MYB-related	TFF
KQB07-23863_k25_TRINITY_DN12793_c0_g1_i1	FAR1	TFF
QA96-1749_k31_TRINITY_DN23425_c0_g1_i12	bHLH	TFF
T1_k25_TRINITY_DN26727_c0_g3_i2	Orphans	Orphans
KQB07-23990_k25_TRINITY_DN7212_c0_g1_i7	SART-1	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0007648.5	ABI3VP1	TFF
B1_k31_TRINITY_DN89424_c0_g1_i1	Tudor-knot	OTR
GXU-34140_k25_TRINITY_DN1044_c0_g1_i2	HMG	OTR
KQB09-23137_k25_TRINITY_DN66292_c0_g1_i1	Jumonji	OTR
LCP85-384_k25_TRINITY_DN23226_c0_g1_i14	Orphans	Orphans
ROC20_k31_TRINITY_DN28302_c0_g1_i1	AP2-EREBP	TFF
ROC20_k25_TRINITY_DN232119_c0_g1_i1	Orphans	Orphans
ROC20_k31_TRINITY_DN17401_c0_g2_i1	PHD	OTR
LCP85-384_k25_TRINITY_DN69600_c0_g2_i2	GRAS	TFF
LCP85-384_k25_TRINITY_DN62800_c0_g1_i3	MYB-related	TFF
CoV92102_k25_TRINITY_DN2918_c0_g2_i6	HSF	TFF
GN18_k31_TRINITY_DN2774_c0_g2_i2	NAC	TFF
CC011940_cc_00024176-RA	SET	OTR
MS6847_k25_TRINITY_DN11376_c1_g2_i6	C2H2	TFF
RB855156_k31_TRINITY_DN4414_c0_g1_i2	Orphans	Orphans
T2_k31_TRINITY_DN82729_c0_g1_i1	zf-HD	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0178252.2	bZIP	TFF
GXU-34176_k25_TRINITY_DN3916_c0_g1_i5	WRKY	TFF
SP80-3280_CTBE_evm.model.SCSP803280_000097223.1	bZIP	TFF
MT11-610_k25_TRINITY_DN11540_c0_g1_i1	MYB	TFF
CC011940_cc_00019505-RA	MYB-related	TFF
MS6847_k25_TRINITY_DN26545_c0_g1_i12	mTERF	OTR
CP74-2005_k31_TRINITY_DN49746_c0_g1_i5	mTERF	OTR
QN05-1743_k31_TRINITY_DN784_c0_g1_i5	ARF	TFF
QA96-1749_k25_TRINITY_DN5213_c0_g1_i3	Orphans	Orphans
R570_BAC_Sh_215B05_p000120	bZIP	TFF
ROC20_k31_TRINITY_DN35076_c0_g1_i3	Orphans	Orphans
QN05-1460_k31_TRINITY_DN28314_c0_g1_i2	ARID	OTR
QN05-803_k31_TRINITY_DN3326_c0_g1_i7	TUB	TFF
KQB09-20620_k25_TRINITY_DN3293_c0_g1_i10	Jumonji	OTR
ROC22_k31_TRINITY_DN3647_c0_g1_i8	CPP	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0253145.2	SET	OTR
F1_Bulk_2_k31_TRINITY_DN11736_c0_g1_i1	C2C2-GATA	TFF
QN05-1509_k31_TRINITY_DN3576_c0_g1_i6	SET	OTR
F1_Bulk_2_k31_TRINITY_DN24816_c0_g1_i17	MADS	TFF
QN05-1509_k25_TRINITY_DN81906_c0_g1_i1	GRAS	TFF
KQ08-2850_k25_TRINITY_DN5709_c0_g1_i12	SET	OTR
LCP85-384_k25_TRINITY_DN18917_c0_g1_i5	SET	OTR
FN95-1702_k31_TRINITY_DN125416_c0_g1_i1	NAC	TFF
RB72454_k31_TRINITY_DN33873_c0_g1_i2	C2H2	TFF
R570_BAC_Sh_238A04_p000040	bHLH	TFF
F1_Bulk_2_k31_TRINITY_DN114785_c0_g1_i1	WRKY	TFF
QN05-1509_k31_TRINITY_DN8145_c0_g1_i6	SET	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0027863.2	PHD	OTR
ROC22_k31_TRINITY_DN18667_c0_g1_i10	bZIP	TFF
QA02-1009_k25_TRINITY_DN13730_c0_g1_i2	bHLH	TFF
MT11-610_k31_TRINITY_DN151157_c2_g1_i1	mTERF	OTR
Q241_k25_TRINITY_DN2155_c0_g1_i3	MED26	OTR
ROC26_k31_TRINITY_DN130002_c0_g1_i1	bHLH	TFF
T2_k25_TRINITY_DN31197_c0_g1_i1	Orphans	Orphans
MT11-610_k25_TRINITY_DN823_c0_g2_i1	Orphans	Orphans
LCP85-384_k31_TRINITY_DN17811_c0_g1_i3	NAC	TFF
QN05-1509_k25_TRINITY_DN9006_c0_g1_i4	ABI3VP1	TFF
ROC20_k31_TRINITY_DN147897_c0_g2_i1	AP2-EREBP	TFF
MT11-610_k31_TRINITY_DN45927_c0_g1_i2	HB	TFF
US851008_k25_TRINITY_DN19947_c0_g1_i4	bHLH	TFF
Co06022_k25_TRINITY_DN4675_c0_g1_i6	HSF	TFF
F1_Bulk_2_k25_TRINITY_DN23391_c0_g1_i4	C2C2-Dof	TFF
F1_Bulk_1_k31_TRINITY_DN36969_c0_g1_i1	NAC	TFF
QA02-1009_k25_TRINITY_DN800_c0_g1_i12	TIG	TFF
B1_k31_TRINITY_DN17811_c0_g1_i1	ABI3VP1	TFF
F1_Bulk_2_k31_TRINITY_DN3738_c0_g2_i1	C3H	TFF
KQB07-24619_k25_TRINITY_DN9609_c0_g1_i7	PHD	OTR
LCP85-384_k25_TRINITY_DN48497_c1_g1_i1	BBR/BPC	TFF
CP74-2005_k31_TRINITY_DN7062_c1_g1_i3	C3H	TFF
GXU-34176_k25_TRINITY_DN7787_c0_g2_i6	AUX/IAA	OTR
GUC2_k25_TRINITY_DN11213_c0_g1_i1	C2C2-YABBY	TFF
QA96-1749_k25_TRINITY_DN2201_c0_g1_i17	Orphans	Orphans
ROC22_k25_TRINITY_DN47041_c0_g1_i3	NAC	TFF
GUC10_k25_TRINITY_DN5672_c0_g1_i1	Orphans	Orphans
Q200_k25_TRINITY_DN5067_c0_g1_i6	C3H	TFF
SP80-3280_unmappedk25_TRINITY_DN12455_c0_g1_i1	mTERF	OTR
ROC22_k31_TRINITY_DN4605_c0_g1_i6	bHLH	TFF
KQB07-24619_k25_TRINITY_DN305_c0_g1_i3	Orphans	Orphans
QN05-1743_k25_TRINITY_DN6153_c0_g2_i7	PHD	OTR
SP80-3280_CTBE_evm.model.SCSP803280_000002452.1	GRAS	TFF
B1_k31_TRINITY_DN2776_c0_g1_i10	Orphans	Orphans
ROC20_k25_TRINITY_DN1589_c0_g2_i1	Orphans	Orphans
LCP85-384_k25_TRINITY_DN53967_c0_g1_i1	HB	TFF
QA02-1009_k25_TRINITY_DN11201_c0_g1_i5	WRKY	TFF
B1_k31_TRINITY_DN10167_c0_g1_i4	TCP	TFF
Co8021_k31_TRINITY_DN11874_c0_g1_i8	E2F-DP	TFF
GXU-34140_k31_TRINITY_DN18598_c0_g2_i3	Orphans	Orphans
RB72454_k31_TRINITY_DN2916_c0_g1_i4	WRKY	TFF
GUC2_k31_TRINITY_DN10873_c0_g1_i1	WRKY	TFF
QN05-1743_k31_TRINITY_DN7658_c0_g1_i6	SAP	TFF
US851008_k31_TRINITY_DN13784_c0_g1_i3	FAR1	TFF
ROC20_k31_TRINITY_DN35013_c0_g1_i5	MYB-related	TFF
KQB07-23990_k25_TRINITY_DN16279_c0_g1_i2	SET	OTR
R570_ASM_Sh01_p025650	C2H2	TFF
QN05-1743_k31_TRINITY_DN1630_c0_g1_i1	SBP	TFF
CoV92102_k25_TRINITY_DN10124_c0_g1_i3	zf-A20	TFF
TUC717_k25_TRINITY_DN11896_c0_g1_i2	GRAS	TFF
CP74-2005_k31_TRINITY_DN31609_c0_g1_i2	NAC	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0181695.4	MYB-related	TFF
KQ08-2850_k25_TRINITY_DN12760_c2_g1_i1	PHD	OTR
T1_k25_TRINITY_DN39579_c0_g1_i4	TCP	TFF
KQ08-2850_k25_TRINITY_DN928_c0_g1_i6	MED26	OTR
LCP85-384_k31_TRINITY_DN68909_c0_g1_i1	bHLH	TFF
CP74-2005_k31_TRINITY_DN9001_c0_g1_i3	Orphans	Orphans
CP74-2005_k25_TRINITY_DN40164_c0_g1_i1	HTH	OTR
ROC20_k31_TRINITY_DN11001_c0_g1_i3	CCAAT	TFF
CoV92102_k31_TRINITY_DN37825_c0_g1_i1	zf-BED	TFF
MT11-610_k25_TRINITY_DN18762_c0_g1_i1	C3H	TFF
B2_k25_TRINITY_DN63235_c0_g1_i1	zf-BED	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0034060.2	C2C2-YABBY	TFF
SP80-3280_CTBE_evm.model.SCSP803280_000005636.7	C2H2	TFF
SP80-3280_Mattielo_SP803280_c117219_g1_i4	WRKY	TFF
ROC22_k25_TRINITY_DN95174_c0_g1_i3	bHLH	TFF
KQB08-32953_k31_TRINITY_DN13677_c0_g2_i2	Orphans	Orphans
GN18_k25_TRINITY_DN72849_c0_g2_i3	FAR1	TFF
QA96-1749_k31_TRINITY_DN1928_c0_g1_i2	SAP	TFF
ROC22_k25_TRINITY_DN4441_c0_g1_i12	C3H	TFF
F1_Bulk_2_k25_TRINITY_DN54304_c0_g1_i10	Orphans	Orphans
QN05-1743_k31_TRINITY_DN5180_c0_g1_i4	PHD	OTR
LCP85-384_k31_TRINITY_DN42996_c0_g1_i1	Orphans	Orphans
ROC22_k25_TRINITY_DN19672_c0_g1_i2	Jumonji	OTR
MT11-610_k31_TRINITY_DN199762_c0_g1_i1	WRKY	TFF
GUC2_k25_TRINITY_DN10105_c0_g1_i1	bHLH	TFF
KQ08-2850_k31_TRINITY_DN309_c0_g1_i7	Orphans	Orphans
ROC22_k25_TRINITY_DN17955_c2_g1_i3	C2H2	TFF
Q241_k25_TRINITY_DN1053_c0_g1_i20	BSD	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0304175.1	ABI3VP1	TFF
F1_Bulk_1_k31_TRINITY_DN27583_c0_g1_i4	PHD	OTR
QA96-1749_k25_TRINITY_DN84566_c0_g1_i1	Orphans	Orphans
LCP85-384_k25_TRINITY_DN8251_c0_g1_i2	MYB-related	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0295048.2	MADS	TFF
KQB07-24739_k25_TRINITY_DN11552_c0_g3_i1	Orphans	Orphans
LCP85-384_k25_TRINITY_DN216214_c0_g1_i1	Orphans	Orphans
T1_k25_TRINITY_DN12357_c0_g1_i1	FAR1	TFF
MT11-610_k25_TRINITY_DN26473_c0_g2_i3	bZIP	TFF
QBYN04-26041_k31_TRINITY_DN734_c0_g2_i3	HB	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0165147.2	WRKY	TFF
MS6847_k31_TRINITY_DN2829_c0_g1_i4	bZIP	TFF
ROC22_k25_TRINITY_DN29156_c0_g1_i5	GRAS	TFF
RB72454_k25_TRINITY_DN48362_c0_g1_i1	GRAS	TFF
ROC22_k31_TRINITY_DN23153_c0_g1_i3	AUX/IAA	OTR
GUC2_k31_TRINITY_DN12169_c0_g1_i5	AP2-EREBP	TFF
CoV92102_k31_TRINITY_DN14415_c0_g1_i11	SWI/SNF-BAF60b	OTR
CoV92102_k31_TRINITY_DN6913_c0_g1_i14	Orphans	Orphans
QN05-1460_k25_TRINITY_DN8960_c0_g1_i5	NAC	TFF
F1_Bulk_1_k31_TRINITY_DN11274_c0_g1_i7	bZIP	TFF
ROC22_k31_TRINITY_DN173116_c0_g1_i1	TRAF	OTR
Co06022_k25_TRINITY_DN15787_c0_g2_i2	C2H2	TFF
GUC10_k31_TRINITY_DN2137_c0_g1_i3	WRKY	TFF
SP80-3280_Mattielo_SP803280_c93845_g1_i1	Orphans	Orphans
KQB07-24619_k31_TRINITY_DN4894_c0_g1_i5	SWI/SNF-BAF60b	OTR
CoV92102_k31_TRINITY_DN17573_c0_g1_i14	RWP-RK	TFF
B2_k25_TRINITY_DN5139_c0_g2_i2	C2C2-CO-like	TFF
R570_ASM_Sh06_p006440	MADS	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0320252.3	Orphans	Orphans
MT11-610_k25_TRINITY_DN17100_c0_g2_i1	SBP	TFF
ROC20_k25_TRINITY_DN139703_c0_g1_i4	GRAS	TFF
US851008_k25_TRINITY_DN9250_c0_g1_i5	GRAS	TFF
CC011940_cc_00029010-RA	Sigma70-like	TFF
GN18_k25_TRINITY_DN25763_c0_g1_i26	GNAT	OTR
LCP85-384_k31_TRINITY_DN7224_c0_g1_i3	AP2-EREBP	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0012189.5	C2C2-GATA	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0225780.1	MYB	TFF
LCP85-384_k31_TRINITY_DN8950_c0_g1_i7	AUX/IAA	OTR
F1_Bulk_1_k25_TRINITY_DN2211_c2_g1_i6	MYB	TFF
CoV92102_k31_TRINITY_DN104423_c0_g1_i1	C2C2-Dof	TFF
R570_BAC_Sh_242F18_p000120	CPP	TFF
ROC22_k31_TRINITY_DN18844_c0_g1_i12	zf-LSD1	TFF
LCP85-384_k31_TRINITY_DN4172_c0_g1_i2	Orphans	Orphans
F1_Bulk_1_k31_TRINITY_DN3680_c0_g1_i8	HB	TFF
Co06022_k31_TRINITY_DN24559_c0_g1_i1	HSF	TFF
LCP85-384_k31_TRINITY_DN25497_c0_g1_i12	AUX/IAA	OTR
B1_k25_TRINITY_DN1747_c0_g1_i2	C2H2	TFF
ROC22_k31_TRINITY_DN56701_c0_g1_i1	Orphans	Orphans
QA02-1009_k31_TRINITY_DN5980_c0_g1_i9	PAS	TFF
CC011940_cc_00015339-RA	CCAAT	TFF
QA96-1749_k25_TRINITY_DN52240_c0_g2_i3	C2H2	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0129540.1	AP2-EREBP	TFF
KQB08-32953_k25_TRINITY_DN1729_c0_g2_i3	DDT	OTR
KQ08-2850_k25_TRINITY_DN17086_c0_g4_i1	mTERF	OTR
LCP85-384_k25_TRINITY_DN54400_c0_g1_i3	PHD	OTR
ROC22_k25_TRINITY_DN9674_c0_g1_i6	mTERF	OTR
KQB07-23863_k25_TRINITY_DN42384_c0_g1_i1	SET	OTR
QA02-1009_k25_TRINITY_DN2835_c0_g3_i1	HB	TFF
QA96-1749_k25_TRINITY_DN11006_c0_g1_i2	C2C2-GATA	TFF
KQB08-32953_k25_TRINITY_DN3421_c0_g2_i1	CCAAT	TFF
KQB07-24619_k31_TRINITY_DN2701_c0_g1_i16	GNAT	OTR
KQB09-23137_k25_TRINITY_DN9016_c0_g1_i3	Orphans	Orphans
SP80-3280_Mattielo_SP803280_c109965_g2_i3	GRAS	TFF
ROC26_k31_TRINITY_DN24946_c0_g1_i4	AUX/IAA	OTR
ROC20_k31_TRINITY_DN2842_c0_g1_i1	AP2-EREBP	TFF
LCP85-384_k31_TRINITY_DN141951_c0_g1_i9	AP2-EREBP	TFF
B1_k31_TRINITY_DN9001_c0_g1_i10	PHD	OTR
B2_k25_TRINITY_DN5803_c0_g2_i1	bZIP	TFF
ROC22_k31_TRINITY_DN31523_c0_g1_i1	FAR1	TFF
LCP85-384_k25_TRINITY_DN37076_c2_g1_i3	C2H2	TFF
B1_k31_TRINITY_DN58590_c0_g1_i1	GRAS	TFF
ROC22_k31_TRINITY_DN8161_c1_g1_i4	AP2-EREBP	TFF
MT11-610_k25_TRINITY_DN1080_c0_g2_i3	MYB	TFF
MS6847_k25_TRINITY_DN32144_c0_g1_i1	TRAF	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0009413.1	Orphans	Orphans
MT11-610_k25_TRINITY_DN55396_c0_g2_i1	zf-BED	TFF
QS99-2014_k25_TRINITY_DN84431_c0_g1_i1	Orphans	Orphans
CoV92102_k25_TRINITY_DN11188_c0_g1_i4	AUX/IAA	OTR
R570_BAC_Sh_241E20_p000030	bZIP	TFF
ROC20_k25_TRINITY_DN20449_c0_g1_i7	mTERF	OTR
ROC20_k25_TRINITY_DN11030_c0_g1_i13	bZIP	TFF
ROC20_k31_TRINITY_DN4490_c2_g1_i1	bHLH	TFF
KQ08-2850_k25_TRINITY_DN50169_c0_g1_i1	C2C2-Dof	TFF
ROC26_k25_TRINITY_DN7768_c0_g2_i3	bHLH	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0028100.2	MADS	TFF
B1_k25_TRINITY_DN2825_c0_g3_i3	Orphans	Orphans
ROC22_k25_TRINITY_DN14088_c0_g2_i11	NAC	TFF
GT96-167_k31_TRINITY_DN20640_c0_g2_i1	GRAS	TFF
ROC26_k25_TRINITY_DN10110_c0_g1_i1	C2C2-GATA	TFF
ROC20_k31_TRINITY_DN24220_c0_g2_i3	C2H2	TFF
B1_k25_TRINITY_DN11485_c0_g1_i2	OFP	TFF
GUC2_k31_TRINITY_DN29678_c0_g1_i1	Orphans	Orphans
SP80-3280_Mattielo_SP803280_c86833_g1_i1	C3H	TFF
Q200_k31_TRINITY_DN7471_c0_g1_i8	Orphans	Orphans
CC011940_Sobic.002G192500.1.mrna1	PHD	OTR
RB855156_k25_TRINITY_DN30349_c0_g1_i1	MYB-related	TFF
SP80-3280_Mattielo_SP803280_c57175_g2_i1	GRAS	TFF
ROC22_k25_TRINITY_DN12200_c0_g1_i12	Orphans	Orphans
F1_Bulk_1_k25_TRINITY_DN14716_c0_g1_i7	RWP-RK	TFF
Co06022_k31_TRINITY_DN6268_c0_g1_i14	Orphans	Orphans
SP80-3280_IQUSP_evm.model.uti_cns_0147811.1	ABI3VP1	TFF
US851008_k31_TRINITY_DN2204_c0_g1_i3	TIG	TFF
MT11-610_k25_TRINITY_DN31256_c0_g2_i3	bZIP	TFF
LCP85-384_k25_TRINITY_DN3022_c0_g1_i2	NAC	TFF
KQ08-2850_k31_TRINITY_DN12899_c0_g1_i7	MYB-related	TFF
ROC22_k25_TRINITY_DN47812_c0_g2_i14	Orphans	Orphans
TUC717_k31_TRINITY_DN5367_c0_g2_i1	PLATZ	TFF
QN05-1509_k31_TRINITY_DN3831_c0_g2_i4	ARF	TFF
Co8021_k25_TRINITY_DN10465_c0_g3_i1	C2C2-Dof	TFF
ROC22_k25_TRINITY_DN972_c0_g1_i1	Orphans	Orphans
Co8021_k25_TRINITY_DN6397_c0_g1_i8	Orphans	Orphans
Co8021_k31_TRINITY_DN17801_c0_g1_i5	HSF	TFF
LCP85-384_k25_TRINITY_DN1993_c0_g1_i4	C2C2-CO-like	TFF
ROC20_k31_TRINITY_DN58549_c0_g2_i6	C2H2	TFF
CC011940_cc_00028386-RA	Orphans	Orphans
ROC20_k31_TRINITY_DN40516_c0_g1_i1	AP2-EREBP	TFF
FN95-1702_k25_TRINITY_DN17115_c0_g1_i11	ABI3VP1	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0230736.1	MYB	TFF
CoV92102_k25_TRINITY_DN80796_c0_g1_i1	FAR1	TFF
R570_ASM_Sh07_p002350	ABI3VP1	TFF
R570_BAC_Sh_254P24_contig-2_p000010	C2C2-GATA	TFF
SP80-3280_CTBE_evm.model.SCSP803280_000027686.1	MYB-related	TFF
QS99-2014_k31_TRINITY_DN478_c0_g2_i1	HB	TFF
FN95-1702_k31_TRINITY_DN1363_c0_g2_i1	bZIP	TFF
CC011940_cc_00024074-RA	S1Fa-like	TFF
ROC20_k25_TRINITY_DN21359_c0_g1_i9	mTERF	OTR
Co8021_k31_TRINITY_DN73527_c1_g1_i1	bHLH	TFF
GN18_k31_TRINITY_DN23494_c0_g4_i1	AP2-EREBP	TFF
KQ08-2850_k31_TRINITY_DN20539_c0_g1_i5	MYB-related	TFF
QS99-2014_k25_TRINITY_DN8234_c0_g1_i8	zf-BED	TFF
QA02-1009_k25_TRINITY_DN9977_c0_g1_i2	bHLH	TFF
GXU-34176_k25_TRINITY_DN17011_c0_g1_i2	Orphans	Orphans
Co06022_k25_TRINITY_DN19076_c0_g1_i1	ABI3VP1	TFF
ROC20_k31_TRINITY_DN30781_c0_g1_i10	AP2-EREBP	TFF
KQB07-23990_k25_TRINITY_DN4126_c0_g2_i7	C2C2-GATA	TFF
Co06022_k31_TRINITY_DN53269_c0_g1_i5	OFP	TFF
T1_k25_TRINITY_DN84409_c0_g1_i1	Jumonji	OTR
CoV92102_k25_TRINITY_DN36405_c0_g2_i3	GRAS	TFF
QS99-2014_k31_TRINITY_DN4553_c0_g1_i9	TUB	TFF
ROC20_k31_TRINITY_DN43819_c0_g1_i1	TRAF	OTR
SP80-3280_IQUSP_evm.model.unitig_128371.2	MYB-related	TFF
ROC22_k25_TRINITY_DN11120_c0_g1_i5	Orphans	Orphans
QN05-1743_k25_TRINITY_DN33833_c0_g1_i1	Orphans	Orphans
QN05-1509_k31_TRINITY_DN30229_c0_g1_i5	FHA	TFF
KQB09-20620_k25_TRINITY_DN23037_c0_g1_i3	Orphans	Orphans
Q241_k25_TRINITY_DN1333_c0_g1_i6	Orphans	Orphans
ROC22_k31_TRINITY_DN68869_c0_g2_i1	Orphans	Orphans
MT11-610_k25_TRINITY_DN10097_c1_g1_i2	C2H2	TFF
R570_BAC_Sh_253N05_p000110	bZIP	TFF
QA02-1009_k25_TRINITY_DN15374_c2_g1_i2	ARF	TFF
US851008_k25_TRINITY_DN359_c0_g1_i10	Orphans	Orphans
GXU-34176_k25_TRINITY_DN139242_c0_g1_i1	FAR1	TFF
